LAKE_HISTORY_ID,LOCATION_HISTORY_ID,MUNICIPALITY,DEC_REGION,DEC_REGION,LOCATION_PWL_ID,LOCATION_NAME,LOCATION_TYPE,LOCATION_X_COORDINATE,LOCATION_Y_COORDINATE,LOCATION_HORIZONTAL_METHOD,LOCATION_HORIZONTAL_DATUM,LOCATION_WATERBODY_CLASSIFICATION,MAJOR_BASIN_ID,US_L3CODE,US_L3NAME,NA_L3CODE,NA_L3NAME,NA_L2CODE,NA_L2NAME,NA_L1CODE,NA_L1NAME,STATE_NAME,EPA_REGION,L3_KEY,L2_KEY,L1_KEY
1401SOM0268,1401SOM0268_C,Hancock,4,Delaware,1401-0141,SOMERSET LAKE CENTROID,CENTROID,-75.228996,41.910198,INTERPOLATION-OTHER,NAD83,B,14,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1401STU0245,1401STU0245_C,Callicoon,3,Sullivan,1401-0124,STUMP POND CENTROID,CENTROID,-74.900497,41.8367,INTERPOLATION-OTHER,NAD83,B(T),14,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1401SUP0104,1401SUP0104_C,Bethel,3,Sullivan,1401-0051,LAKE SUPERIOR CENTROID,CENTROID,-74.876602,41.6656,INTERPOLATION-OTHER,NAD83,B,14,62,North Central Appalachians,5.3.3,North Central Appalachians,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,3,62  North Central Appalachians,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1401SWA0128,1401SWA0128_C,Liberty,3,Sullivan,1401-0063,SWAN LAKE CENTROID,CENTROID,-74.797401,41.762001,INTERPOLATION-OTHER,NAD83,B,14,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1401SWA0211,1401SWA0211_C,Tusten,3,Sullivan,1401-0107,SWAMP POND CENTROID,CENTROID,-74.982696,41.593201,INTERPOLATION-OTHER,NAD83,B,14,62,North Central Appalachians,5.3.3,North Central Appalachians,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,3,62  North Central Appalachians,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1401TOR0100A,1401TOR0100A_C,Bethel,3,Sullivan,1401-0046,TORONTO RESERVOIR CENTROID,CENTROID,-74.839401,41.626598,INTERPOLATION-OTHER,NAD83,B,14,62,North Central Appalachians,5.3.3,North Central Appalachians,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,3,62  North Central Appalachians,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1401WHI0117,1401WHI0117_C,Bethel,3,Sullivan,NA,WHITE LAKE CENTROID,CENTROID,-74.837898,41.676998,INTERPOLATION-OTHER,NAD83,NA,14,62,North Central Appalachians,5.3.3,North Central Appalachians,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,3,62  North Central Appalachians,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1401YOR0203,1401YOR0203_C,Highland,3,Sullivan,1401-0099,YORK LAKE CENTROID,CENTROID,-74.968803,41.501701,INTERPOLATION-OTHER,NAD83,B,14,62,North Central Appalachians,5.3.3,North Central Appalachians,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,3,62  North Central Appalachians,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1402EAS0055,1402EAS0055_C,Fallsburg,3,Sullivan,1402-0060,EAST POND CENTROID,CENTROID,-74.579399,41.732899,INTERPOLATION-OTHER,NAD83,AA,14,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1402ECH0047,1402ECH0047_C,Fallsburg,3,Sullivan,1402-0056,ECHO LAKE CENTROID,CENTROID,-74.646004,41.727299,INTERPOLATION-OTHER,NAD83,B,14,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1402EVE0050A,1402EVE0050A_C,Fallsburg,3,Sullivan,1402-0004,EVENS LAKE CENTROID,CENTROID,-74.652603,41.764702,INTERPOLATION-OTHER,NAD83,B,14,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1402GUY0014,1402GUY0014_C,Deerpark,3,Orange,1402-0031,GUYMARD LAKE CENTROID,CENTROID,-74.6008,41.428398,INTERPOLATION-OTHER,NAD83,B,14,67,Ridge and Valley,8.4.1,Ridge and Valley,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,8,EASTERN TEMPERATE FORESTS,New York,4,67  Ridge and Valley,8.4  OZARK/OUACHITA-APPALACHIAN FORESTS,8  EASTERN TEMPERATE FORESTS
1402HAW0005A,1402HAW0005A_C,Greenville,3,Orange,1402-0028,HAWTHORNE LAKE CENTROID,CENTROID,-74.624,41.3769,INTERPOLATION-OTHER,NAD83,B,14,67,Ridge and Valley,8.4.1,Ridge and Valley,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,8,EASTERN TEMPERATE FORESTS,New York,4,67  Ridge and Valley,8.4  OZARK/OUACHITA-APPALACHIAN FORESTS,8  EASTERN TEMPERATE FORESTS
1402KIA0044,1402KIA0044_C,Thompson,3,Sullivan,1402-0003,KIAMESHA LAKE CENTROID,CENTROID,-74.666397,41.676899,INTERPOLATION-OTHER,NAD83,A,14,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1402LOU0040,1402LOU0040_C,Thompson,3,Sullivan,1402-0049,LAKE LOUISE MARIE CENTROID,CENTROID,-74.580399,41.605202,INTERPOLATION-OTHER,NAD83,A,14,62,North Central Appalachians,5.3.3,North Central Appalachians,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,3,62  North Central Appalachians,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1402MAR0002,1402MAR0002_C,Deerpark,3,Orange,1402-0026,MARTIN LAKE CENTROID,CENTROID,-74.654602,41.4007,INTERPOLATION-OTHER,NAD83,B,14,67,Ridge and Valley,8.4.1,Ridge and Valley,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,8,EASTERN TEMPERATE FORESTS,New York,4,67  Ridge and Valley,8.4  OZARK/OUACHITA-APPALACHIAN FORESTS,8  EASTERN TEMPERATE FORESTS
1402MOR0050,1402MOR0050_C,Fallsburg,3,Sullivan,1402-0001,MORNINGSIDE LAKE CENTROID,CENTROID,-74.651001,41.75116,INTERPOLATION-OTHER,NAD83,B,14,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1402PLE0045,1402PLE0045_C,Fallsburg,3,Sullivan,1402-0055,PLEASURE LAKE CENTROID,CENTROID,-74.627998,41.696098,INTERPOLATION-OTHER,NAD83,B,14,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1402RE10003,1402RE10003_C,Deerpark,3,Orange,1402-0027,RESERVOIR NO.1 CENTROID,CENTROID,-74.689697,41.393101,INTERPOLATION-OTHER,NAD83,AA,14,62,North Central Appalachians,5.3.3,North Central Appalachians,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,3,62  North Central Appalachians,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1402WOL0037,1402WOL0037_C,Thompson,3,Sullivan,1402-0045,WOLF LAKE CENTROID,CENTROID,-74.588097,41.586601,INTERPOLATION-OTHER,NAD83,B,14,62,North Central Appalachians,5.3.3,North Central Appalachians,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,3,62  North Central Appalachians,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1402YAN0021,1402YAN0021_C,Mamakating,3,Sullivan,1402-0035,YANKEE LAKE CENTROID,CENTROID,-74.553101,41.584999,INTERPOLATION-OTHER,NAD83,B,14,62,North Central Appalachians,5.3.3,North Central Appalachians,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,3,62  North Central Appalachians,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1403BIG0345,1403BIG0345_C,Andes,4,Delaware,1403-0084,BIG POND CENTROID,CENTROID,-74.7239,42.046799,INTERPOLATION-OTHER,NAD83,B,14,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1403LIL0311,1403LIL0311_C,Liberty,3,Sullivan,1403-0067,LILY POND CENTROID,CENTROID,-74.746101,41.886501,INTERPOLATION-OTHER,NAD83,AA,14,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1403MON0328,1403MON0328_C,Rockland,3,Sullivan,1403-0075,MONGAUP POND CENTROID,CENTROID,-74.686401,41.963501,INTERPOLATION-OTHER,NAD83,NA,14,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1403SHA0299,1403SHA0299_C,Callicoon,3,Sullivan,1403-0061,SHANDELEE LAKE CENTROID,CENTROID,-74.8731,41.8843,INTERPOLATION-OTHER,NAD83,B,14,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1403TEN0281,1403TEN0281_C,Fremont,3,Sullivan,1403-0055,TENNANAH LAKE CENTROID,CENTROID,-74.973999,41.883999,INTERPOLATION-OTHER,NAD83,B,14,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1403TRO0287,1403TRO0287_C,Colchester,4,Delaware,1403-0057,TROUT POND CENTROID,CENTROID,-74.944702,42.009102,INTERPOLATION-OTHER,NAD83,C(TS),14,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1403TRO0317A,1403TRO0317A_C,Rockland,3,Sullivan,NA,TROJAN LAKE CENTROID,CENTROID,-74.797798,41.926899,INTERPOLATION-OTHER,NAD83,NA,14,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1403WAN0338,1403WAN0338_C,Rockland,3,Sullivan,1403-0081,WANETA LAKE CENTROID,CENTROID,-74.8293,41.9636,INTERPOLATION-OTHER,NAD83,B,14,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1404BEA0401,1404BEA0401_C,Masonville,4,Delaware,1404-0047,BEALES POND CENTROID,CENTROID,-75.378899,42.2019,INTERPOLATION-OTHER,NAD83,C,14,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1404DEE0389,1404DEE0389_C,Sanford,7,Broome,1404-0038,DEER LAKE CENTROID,CENTROID,-75.553398,42.059601,INTERPOLATION-OTHER,NAD83,B,14,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1404LAU0382,1404LAU0382_C,Sanford,7,Broome,1404-0033,LAUREL LAKE CENTROID,CENTROID,-75.480301,42.010399,INTERPOLATION-OTHER,NAD83,B,14,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1404OQU0383,1404OQU0383_C,Sanford,7,Broome,1404-0032,OQUAGA LAKE CENTROID,CENTROID,-75.459396,42.0224,INTERPOLATION-OTHER,NAD83,AA,14,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1404RUS0410,1404RUS0410_C,Walton,4,Delaware,1404-0055,RUSS GRAY POND CENTROID,CENTROID,-75.095497,42.1222,INTERPOLATION-OTHER,NAD83,C(TS),14,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1501CON0984,1501CON0984_C,Clarkstown,3,Rockland,1501-0019,CONGERS LAKE CENTROID,CENTROID,-73.939697,41.142799,INTERPOLATION-OTHER,NAD83,B,15,64,Northern Piedmont,8.3.1,Northern Piedmont,8.3,SOUTHEASTERN USA PLAINS,8,EASTERN TEMPERATE FORESTS,New York,3,64  Northern Piedmont,8.3  SOUTHEASTERN USA PLAINS,8  EASTERN TEMPERATE FORESTS
1501CRA1015,1501CRA1015_C,Woodbury,3,Orange,1501-0056,CRANBERRY LAKE CENTROID,CENTROID,-74.114098,41.293598,INTERPOLATION-OTHER,NAD83,C,15,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1501DEF0977A,1501DEF0977A_C,Clarkstown,3,Rockland,1501-0007,DEFOREST LAKE CENTROID,CENTROID,-73.962097,41.131802,INTERPOLATION-OTHER,NAD83,A,15,64,Northern Piedmont,8.3.1,Northern Piedmont,8.3,SOUTHEASTERN USA PLAINS,8,EASTERN TEMPERATE FORESTS,New York,3,64  Northern Piedmont,8.3  SOUTHEASTERN USA PLAINS,8  EASTERN TEMPERATE FORESTS
1501FOR1016,1501FOR1016_C,Woodbury,3,Orange,1501-0057,FOREST LAKE CENTROID,CENTROID,-74.1035,41.298698,INTERPOLATION-OTHER,NAD83,C,15,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1501FOU6903,1501FOU6903_C,Tuxedo,3,Orange,NA,FOUR CORNERS POND CENTROID,CENTROID,-74.222397,41.2225,INTERPOLATION-OTHER,NAD83,NA,15,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1501GRE1026,1501GRE1026_C,Warwick,3,Orange,1501-0001,GREENWOOD LAKE CENTROID,CENTROID,-74.319603,41.1898,INTERPOLATION-OTHER,NAD83,A(T),15,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1501LUC0982B,1501LUC0982B_C,Clarkstown,3,Rockland,1501-0017,LAKE LUCILLE CENTROID,CENTROID,-73.997803,41.183701,INTERPOLATION-OTHER,NAD83,B,15,64,Northern Piedmont,8.3.1,Northern Piedmont,8.3,SOUTHEASTERN USA PLAINS,8,EASTERN TEMPERATE FORESTS,New York,3,64  Northern Piedmont,8.3  SOUTHEASTERN USA PLAINS,8  EASTERN TEMPERATE FORESTS
1501MOM1010,1501MOM1010_C,Monroe,3,Orange,1501-0002,MOMBASHA LAKE CENTROID,CENTROID,-74.205803,41.280899,INTERPOLATION-OTHER,NAD83,A,15,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1501ROC0985,1501ROC0985_C,Clarkstown,3,Rockland,1501-0021,ROCKLAND LAKE CENTROID,CENTROID,-73.922798,41.138599,INTERPOLATION-OTHER,NAD83,B,15,64,Northern Piedmont,8.3.1,Northern Piedmont,8.3,SOUTHEASTERN USA PLAINS,8,EASTERN TEMPERATE FORESTS,New York,3,64  Northern Piedmont,8.3  SOUTHEASTERN USA PLAINS,8  EASTERN TEMPERATE FORESTS
1501ROU1021,1501ROU1021_C,Monroe,3,Orange,1501-0063,ROUND LAKE CENTROID,CENTROID,-74.206902,41.319599,INTERPOLATION-OTHER,NAD83,B,15,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1501STA1011,1501STA1011_C,Tuxedo,3,Orange,1501-0053,LAKE STAHAHE CENTROID,CENTROID,-74.160301,41.237801,INTERPOLATION-OTHER,NAD83,A,15,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1501STE1021C,1501STE1021C_C,Warwick,3,Orange,1501-0066,STERLING FOREST LAKE CENTROID,CENTROID,-74.2603,41.163502,INTERPOLATION-OTHER,NAD83,A,15,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1501STE1025,1501STE1025_C,Warwick,3,Orange,1501-0068,STERLING LAKE CENTROID,CENTROID,-74.259102,41.207199,INTERPOLATION-OTHER,NAD83,A,15,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1501SWA0984A,1501SWA0984A_C,Clarkstown,3,Rockland,1501-0019,SWARTWOUT LAKE CENTROID,CENTROID,-73.930801,41.1511,INTERPOLATION-OTHER,NAD83,B,15,64,Northern Piedmont,8.3.1,Northern Piedmont,8.3,SOUTHEASTERN USA PLAINS,8,EASTERN TEMPERATE FORESTS,New York,3,64  Northern Piedmont,8.3  SOUTHEASTERN USA PLAINS,8  EASTERN TEMPERATE FORESTS
1501TUX1007,1501TUX1007_C,Tuxedo,3,Orange,1501-0050,TUXEDO LAKE CENTROID,CENTROID,-74.205803,41.2015,INTERPOLATION-OTHER,NAD83,AA(T),15,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1501UWB1006,1501UWB1006_C,Tuxedo,3,Orange,NA,UNNAMED WATER CENTROID,CENTROID,-74.2005,41.210602,INTERPOLATION-OTHER,NAD83,NA,15,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1501WEE1005,1501WEE1005_C,Tuxedo,3,Orange,1501-0049,WEE WAH LAKE CENTROID,CENTROID,-74.194603,41.215599,INTERPOLATION-OTHER,NAD83,B,15,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1701AGA0815,1701AGA0815_C,Southampton,1,Suffolk,1701-0117,AGAWAM LAKE CENTROID,CENTROID,-72.392197,40.874401,INTERPOLATION-OTHER,NAD83,C,17,84,Atlantic Coastal Pine Barrens,8.5.4,Atlantic Coastal Pine Barrens,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,84  Atlantic Coastal Pine Barrens,8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,8  EASTERN TEMPERATE FORESTS
1701ART0863,1701ART0863_C,Brookhaven,1,Suffolk,1701-0135,ARTIST LAKE CENTROID,CENTROID,-72.931702,40.883701,INTERPOLATION-OTHER,NAD83,B,17,84,Atlantic Coastal Pine Barrens,8.5.4,Atlantic Coastal Pine Barrens,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,84  Atlantic Coastal Pine Barrens,8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,8  EASTERN TEMPERATE FORESTS
1701BAI1033,1701BAI1033_C,New York,2,Queens,1701-0197,BAISLEY POND CENTROID,CENTROID,-73.785599,40.677601,INTERPOLATION-OTHER,NAD83,B,17,59,Northeastern Coastal Zone,8.1.7,Northeastern Coastal Zone,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,1,59  Northeastern Coastal Zone,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1701BLA0788,1701BLA0788_C,Southampton,1,Suffolk,NA,BLACK POND CENTROID,CENTROID,-72.296303,40.951302,INTERPOLATION-OTHER,NAD83,NA,17,84,Atlantic Coastal Pine Barrens,8.5.4,Atlantic Coastal Pine Barrens,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,84  Atlantic Coastal Pine Barrens,8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,8  EASTERN TEMPERATE FORESTS
1701CAN0889,1701CAN0889_C,Brookhaven,1,Suffolk,1701-0018,CANAAN LAKE CENTROID,CENTROID,-73.021202,40.787899,INTERPOLATION-OTHER,NAD83,B(T),17,84,Atlantic Coastal Pine Barrens,8.5.4,Atlantic Coastal Pine Barrens,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,84  Atlantic Coastal Pine Barrens,8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,8  EASTERN TEMPERATE FORESTS
1701CAR0987A,1701CAR0987A_C,Hempstead,1,Nassau,1701-0052,CARMANS POND CENTROID,CENTROID,-73.549599,40.651901,INTERPOLATION-OTHER,NAD83,C,17,84,Atlantic Coastal Pine Barrens,8.5.4,Atlantic Coastal Pine Barrens,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,84  Atlantic Coastal Pine Barrens,8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,8  EASTERN TEMPERATE FORESTS
1701DAM0395,1701DAM0395_C,Southold,1,Suffolk,NA,DAM POND CENTROID,CENTROID,-72.328201,41.134998,INTERPOLATION-OTHER,NAD83,NA,17,84,Atlantic Coastal Pine Barrens,8.5.4,Atlantic Coastal Pine Barrens,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,84  Atlantic Coastal Pine Barrens,8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,8  EASTERN TEMPERATE FORESTS
1701DEE0615,1701DEE0615_C,Riverhead,1,Suffolk,1701-0270,DEEP POND CENTROID,CENTROID,-72.8311,40.936298,INTERPOLATION-OTHER,NAD83,C,17,84,Atlantic Coastal Pine Barrens,8.5.4,Atlantic Coastal Pine Barrens,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,84  Atlantic Coastal Pine Barrens,8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,8  EASTERN TEMPERATE FORESTS
1701EME0989,1701EME0989_C,Hempstead,1,Nassau,1701-0025,EAST MEADOW POND CENTROID,CENTROID,-73.566002,40.664101,INTERPOLATION-OTHER,NAD83,A,17,59,Northeastern Coastal Zone,8.1.7,Northeastern Coastal Zone,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,1,59  Northeastern Coastal Zone,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
